dG_deviation,dGij
5.485475000000001,-5.348374
5.485475000000001,-4.727809
8.308398,-6.622028
8.308398,-5.205025
8.223826,-5.317876
8.223826,-3.781086
8.223826,-1.131965
4.473321,-6.620111
8.162937000000001,-4.731809
8.162937000000001,-1.112783
8.162937000000001,-0.754442
8.143827,-4.474043
8.143827,-1.290049
1.470357,-6.284937
1.470357,-5.562325
1.470357,-4.857483
1.470357,-4.504239
2.688717,-5.653153
2.688717,-3.889049
2.688717,-3.220104
2.688717,-2.724347
0.12741399999999992,-6.138823
0.12741399999999992,-5.983368
0.12741399999999992,-5.608358
0.12741399999999992,-6.254885
0.12741399999999992,-5.706244
0.12832899999999992,-6.141018
0.12832899999999992,-6.131666
0.12832899999999992,-5.557992
0.12832899999999992,-5.902293
0.12832899999999992,-6.018568
2.824022,-5.556589
2.824022,-4.32395
2.824022,-2.934097
2.824022,-2.72536
5.646945,-5.738239
5.646945,-4.858266
5.646945,-2.625888
5.562373,-4.503042
5.562373,-3.513288
5.562373,-0.450771
1.811868,-5.733614
1.811868,-4.653311
1.811868,-4.587174
5.501484,-3.956318
5.501484,-1.217088
5.501484,-0.797968
5.482374,-4.171151
1.21836,-4.119316
1.21836,-3.251239
1.21836,-2.775059
1.342943,-4.198578
1.342943,-4.256527
1.342943,-4.461216
1.342943,-4.943894
1.342943,-5.705964
1.342028,-4.042548
1.342028,-4.38959
1.342028,-4.569605
1.342028,-5.195134
1.342028,-5.718501
1.353665,-3.687592
1.353665,-3.71583
1.353665,-3.024444
1.353665,-3.162313
1.353665,-2.843331
4.176588,-4.017249
4.176588,-4.313568
4.176588,-2.512268
4.176588,-2.454541
4.092016,-3.970645
4.092016,-2.93057
0.3415110000000001,-4.003081
0.3415110000000001,-4.186305
0.3415110000000001,-4.155543
0.3415110000000001,-4.125518
0.3415110000000001,-4.51274
4.031127,-0.843547
4.012017,-3.257986
4.012017,-0.134085
2.561303,-2.723955
2.561303,-3.031952
2.561303,-4.346655
2.561303,-4.851967
2.560388,-2.911813
2.560388,-3.173086
2.560388,-3.759618
2.560388,-4.260423
2.560388,-4.936758
0.1353049999999998,-2.431325
0.1353049999999998,-2.302148
0.1353049999999998,-2.403682
0.1353049999999998,-2.541588
2.958228,-2.979089
2.958228,-3.382144
2.958228,-3.803008
2.958228,-3.151313
2.958228,-2.852349
2.873656,-3.544425
2.873656,-3.462515
0.876849,-2.76323
0.876849,-3.071021
0.876849,-3.621936
0.876849,-4.087979
0.876849,-4.390792
2.812767,-2.078882
2.793657,-2.159563
2.793657,-1.71114
2.793657,-0.138916
0.0009149999999999991,-5.623635
0.0009149999999999991,-5.472361
0.0009149999999999991,-5.546803
0.0009149999999999991,-5.633413
0.0009149999999999991,-6.014993
2.696608,-4.891188
2.696608,-4.014826
2.696608,-3.44942
5.434959,-4.087795
5.434959,-2.892316
5.434959,-0.137543
1.6844540000000001,-5.352599
1.6844540000000001,-5.276855
1.6844540000000001,-4.619682
1.6844540000000001,-4.501094
5.35496,-3.578181
2.695693,-5.25585
2.695693,-4.793398
2.695693,-3.884279
2.695693,-3.462243
2.695693,-2.948353
5.518616,-5.724574
5.518616,-5.610067
5.518616,-4.046415
5.518616,-3.260218
5.518616,-2.028588
5.434044,-4.99041
5.434044,-3.141879
5.434044,-0.092992
1.6835390000000001,-5.710719
1.6835390000000001,-5.291334
1.6835390000000001,-5.46413
1.6835390000000001,-4.870563
1.6835390000000001,-4.762122
5.373155,-3.547751
5.373155,-3.112528
5.373155,-1.082496
5.373155,-0.492003
5.354045,-3.782844
2.8229230000000003,-2.954063
2.8229230000000003,-3.870981
2.8229230000000003,-4.942778
2.8229230000000003,-3.279372
2.8229230000000003,-2.725895
2.738351,-4.220374
2.738351,-3.597061
1.0121539999999998,-2.996828
1.0121539999999998,-3.708734
1.0121539999999998,-4.606146
1.0121539999999998,-5.193071
1.0121539999999998,-4.95924
2.6774620000000002,-2.253375
2.6774620000000002,0.0
2.6583520000000003,-2.21885
0.08457200000000001,-1.554497
0.08457200000000001,-1.30446
0.08457200000000001,-0.24816
0.08457200000000001,-0.081923
0.145461,-2.111578
0.145461,-2.173103
0.164571,-1.826387
3.750505,-0.109544
3.750505,-1.749597
3.750505,-3.095903
0.07999899999999999,-0.120007
0.07999899999999999,-0.185005
3.689616,-3.38606
3.689616,-0.8907
3.670506,-3.388447
3.670506,-1.315828
0.019109999999999988,-0.115142
2.5230560000000004,-7.159897
2.3556889999999995,-6.137178
2.3556889999999995,-5.368756
2.3556889999999995,-4.464029
0.7437299999999993,-6.273464
0.7437299999999993,-6.431206
0.7437299999999993,-5.549051
0.0749840000000006,-6.018843
0.0749840000000006,-6.277303
0.0749840000000006,-6.277577
2.521838,-6.261858
2.521838,-4.989513
0.3763829999999997,-6.018568
0.3763829999999997,-5.725949
0.3763829999999997,-5.908646
5.894998999999999,-4.137483
1.7293150000000002,-5.086171
1.7293150000000002,-4.997791
1.7293150000000002,-4.595785
1.1153899999999997,-5.482765
0.05707400000000007,-5.338743
0.05707400000000007,-5.836736
0.05707400000000007,-5.735722
0.5167169999999999,-5.858973
0.5167169999999999,-5.670645
3.1810760000000005,-5.688251
0.7013579999999999,-6.006138
0.7013579999999999,-6.278124
0.7013579999999999,-6.142112
0.1142139999999996,-6.249835
0.03590499999999963,-5.256925
0.03590499999999963,-5.711659
5.268625,-5.992144
5.268625,-4.384524
5.268625,-3.233277
2.844705,-4.89426
1.6119590000000001,-4.31609
1.6119590000000001,-5.273991
1.6119590000000001,-4.98268
0.7646719999999996,-4.262261
0.7646719999999996,-4.320417
0.7646719999999996,-5.161826
1.8435289999999998,-4.98898
0.16614900000000032,-4.55753
0.16614900000000032,-4.552236
0.16614900000000032,-4.683174
1.9802209999999998,-4.888108
1.9793059999999998,-4.334235
1.9793059999999998,-5.055207
1.9793059999999998,-5.159769
3.5393100000000004,-3.896567
3.5393100000000004,-3.526031
3.5393100000000004,-2.970128
0.9021030000000003,-6.277029
0.9021030000000003,-5.914138
0.9021030000000003,-6.017195
2.98407,-4.903586
2.98407,-3.982815
2.98407,-3.401577
1.2327459999999997,-6.119992
0.41403199999999973,-6.269059
1.001176,-6.201717
1.9243830000000006,-6.814285
1.9243830000000006,-6.838985
0.864484,-6.240508
0.865399,-6.843411
0.865399,-6.011405
0.865399,-6.271539
3.561092,-4.588157
6.384015,-5.631186
6.384015,-2.521186
0.2703609999999994,-6.122505
0.2703609999999994,-5.679545
0.33064299999999935,-6.021857
0.33064299999999935,-5.910572
0.33064299999999935,-5.472361
0.30343000000000053,-6.00586
0.30343000000000053,-5.92933
0.09907299999999974,-6.00586
0.09907299999999974,-5.749006
0.8477129999999997,-5.299839
0.5737909999999999,-6.044224
0.9075690000000005,-5.755146
3.1240020000000004,-5.456791
0.5201890000000002,-5.451545
0.17128799999999966,-6.585527
0.5773520000000003,-5.680983
1.8383900000000004,-6.23681
1.8383900000000004,-5.167293
1.8383900000000004,-5.219235
0.0929789999999997,-5.847623
0.0929789999999997,-5.940077
0.0929789999999997,-5.642898
2.388628,-5.485912
2.388628,-4.167563
2.388628,-3.110795
0.6340729999999999,-5.665339
0.6340729999999999,-5.555381
0.8472870000000006,-5.983368
0.8187139999999999,-5.496654
0.8187139999999999,-6.278397
0.8187139999999999,-6.141018
0.2315699999999996,-5.869336
0.15326099999999965,-5.67435
0.15326099999999965,-5.319566
2.3283460000000002,-4.254124
2.3283460000000002,-2.795694
0.4025030000000003,-6.059191
2.4121810000000004,-5.487704
2.4121810000000004,-4.809346
0.26672600000000024,-5.742238
0.26672600000000024,-5.755729
2.962419,-5.087879
2.962419,-3.66404
2.962419,-3.38745
5.785342,-4.010779
2.216433,-5.007537
1.6660010000000005,-5.497504
1.6660010000000005,-6.010852
1.0788570000000002,-5.720449
0.9308209999999999,-4.720272
0.9308209999999999,-4.979335
4.3039819999999995,-4.380426
4.3039819999999995,-3.012925
3.29529,-4.891007
0.5738810000000001,-3.787348
0.5738810000000001,-3.740525
0.5738810000000001,-3.666995
3.431067,-4.330805
3.431067,-5.888903
0.7353740000000002,-4.808436
0.7353740000000002,-4.506759
0.7353740000000002,-3.783953
2.087549,-4.307513
2.087549,-2.640054
1.747528,-4.426506
1.747528,-4.492894
0.6914769999999999,-5.723161
0.057163000000000075,-5.642301
1.3182010000000002,-4.903495
1.3182010000000002,-4.843067
0.8281689999999999,-5.538405
0.8281689999999999,-5.993834
1.868439,-4.75411
1.868439,-3.92191
1.868439,-3.369272
2.5968220000000004,-6.4171
2.5968220000000004,-5.080784
2.5968220000000004,-4.944618
0.4504520000000003,-6.584959
0.4513670000000003,-6.272914
0.4513670000000003,-6.276482
0.4513670000000003,-5.90506
5.969983,-4.473677
0.74864,-5.444851
2.009678,-5.167426
0.07830899999999996,-5.864743
2.721409,-4.111494
2.9255590000000007,-6.116635
2.9255590000000007,-7.155
0.13577700000000004,-5.989604
2.559916,-6.231953
2.559916,-5.350068
2.559916,-3.309571
1.675971,-4.108226
1.675971,-3.356674
1.675971,-2.710418
0.885332,-5.637809
1.8112759999999999,-5.303385
1.8112759999999999,-4.215064
1.8112759999999999,-3.408974
1.9313690000000001,-5.225213
1.9313690000000001,-5.460418
1.9313690000000001,-6.088756
3.373161,-3.736208
3.373161,-3.357814
3.373161,-2.792402
0.7746750000000002,-4.536517
0.7746750000000002,-4.481503
0.7746750000000002,-4.54439
2.6431,-4.557632
2.6431,-3.925959
0.214086,-5.487107
0.214086,-5.388993
5.30453,-3.796302
5.159069,-1.097851
0.9896760000000002,-4.357398
0.9896760000000002,-4.871569
0.9896760000000002,-5.190073
2.858101,-3.72106
2.858101,-4.774637
5.519531,-5.184364
5.519531,-3.644907
5.519531,-2.274681
5.37407,-3.25993
5.37407,-0.938395
3.835077,-2.676551
3.835077,-3.338658
3.835077,-4.279761
