average_dG,dGij,slope,r_squared
-4.0931975000000005,-3.226688,0.8410924415024891,0.5639181114394239
-4.0931975000000005,-3.488054,0.8410924415024891,0.5639181114394239
-4.0931975000000005,-3.962375,0.8410924415024891,0.5639181114394239
-4.732508,-3.290273,0.8410924415024891,0.5639181114394239
-4.732508,-3.758899,0.8410924415024891,0.5639181114394239
-4.732508,-4.296017,0.8410924415024891,0.5639181114394239
-4.732508,-5.083837,0.8410924415024891,0.5639181114394239
-4.732508,-5.817846,0.8410924415024891,0.5639181114394239
-4.438936,-3.24397,0.8410924415024891,0.5639181114394239
-4.438936,-3.711303,0.8410924415024891,0.5639181114394239
-4.438936,-4.074699,0.8410924415024891,0.5639181114394239
-4.438936,-4.820934,0.8410924415024891,0.5639181114394239
-4.438936,-5.249147,0.8410924415024891,0.5639181114394239
-4.064616,-3.241366,0.8410924415024891,0.5639181114394239
-4.064616,-3.296647,0.8410924415024891,0.5639181114394239
-4.064616,-3.619432,0.8410924415024891,0.5639181114394239
-4.064616,-4.290411,0.8410924415024891,0.5639181114394239
-4.064616,-4.747334,0.8410924415024891,0.5639181114394239
-3.434097,-3.343472,0.8410924415024891,0.5639181114394239
-3.434097,-3.642265,0.8410924415024891,0.5639181114394239
-3.434097,-4.052692,0.8410924415024891,0.5639181114394239
-3.434097,-4.606452,0.8410924415024891,0.5639181114394239
-3.434097,-4.598569,0.8410924415024891,0.5639181114394239
-4.3997815,-3.16964,0.8410924415024891,0.5639181114394239
-4.3997815,-3.440401,0.8410924415024891,0.5639181114394239
-4.3997815,-3.877324,0.8410924415024891,0.5639181114394239
-4.012444,-3.290671,0.8410924415024891,0.5639181114394239
-4.012444,-3.355411,0.8410924415024891,0.5639181114394239
-4.012444,-3.703779,0.8410924415024891,0.5639181114394239
-4.012444,-4.134644,0.8410924415024891,0.5639181114394239
-4.012444,-4.135125,0.8410924415024891,0.5639181114394239
-3.0782315000000002,-3.18944,0.8410924415024891,0.5639181114394239
-3.0782315000000002,-3.240556,0.8410924415024891,0.5639181114394239
-3.0782315000000002,-3.145779,0.8410924415024891,0.5639181114394239
-3.0782315000000002,-3.248018,0.8410924415024891,0.5639181114394239
-3.0782315000000002,-3.282485,0.8410924415024891,0.5639181114394239
-5.9017155,-3.441505,0.8410924415024891,0.5639181114394239
-5.9017155,-3.791483,0.8410924415024891,0.5639181114394239
-5.9017155,-4.809527,0.8410924415024891,0.5639181114394239
-4.570989,-3.349429,0.8410924415024891,0.5639181114394239
-4.570989,-3.721374,0.8410924415024891,0.5639181114394239
-4.570989,-4.219689,0.8410924415024891,0.5639181114394239
-4.570989,-5.110388,0.8410924415024891,0.5639181114394239
-4.570989,-5.338589,0.8410924415024891,0.5639181114394239
-3.8358105,-3.203639,0.8410924415024891,0.5639181114394239
-3.8358105,-3.375047,0.8410924415024891,0.5639181114394239
-3.8358105,-3.6052,0.8410924415024891,0.5639181114394239
-3.8358105,-3.694649,0.8410924415024891,0.5639181114394239
-3.8358105,-4.039523,0.8410924415024891,0.5639181114394239
-3.2266304999999997,-3.182553,0.8410924415024891,0.5639181114394239
-3.2266304999999997,-2.960218,0.8410924415024891,0.5639181114394239
-3.2266304999999997,-2.809988,0.8410924415024891,0.5639181114394239
-3.2266304999999997,-2.516883,0.8410924415024891,0.5639181114394239
-3.2266304999999997,-2.472747,0.8410924415024891,0.5639181114394239
-4.507282,-3.24242,0.8410924415024891,0.5639181114394239
-4.507282,-3.371031,0.8410924415024891,0.5639181114394239
-4.507282,-3.840378,0.8410924415024891,0.5639181114394239
-4.507282,-4.566446,0.8410924415024891,0.5639181114394239
-4.507282,-5.291658,0.8410924415024891,0.5639181114394239
-4.5068245000000005,-3.190964,0.8410924415024891,0.5639181114394239
-4.5068245000000005,-3.500459,0.8410924415024891,0.5639181114394239
-4.5068245000000005,-3.891466,0.8410924415024891,0.5639181114394239
-4.5068245000000005,-4.558855,0.8410924415024891,0.5639181114394239
-3.1589780000000003,-3.045951,0.8410924415024891,0.5639181114394239
-3.1589780000000003,-2.894523,0.8410924415024891,0.5639181114394239
-3.1589780000000003,-2.856641,0.8410924415024891,0.5639181114394239
-3.1589780000000003,-2.766228,0.8410924415024891,0.5639181114394239
-3.1589780000000003,-2.625475,0.8410924415024891,0.5639181114394239
-1.7475165,-3.280388,0.8410924415024891,0.5639181114394239
-1.7475165,-3.501534,0.8410924415024891,0.5639181114394239
-1.7475165,-3.540294,0.8410924415024891,0.5639181114394239
-1.7475165,-3.092895,0.8410924415024891,0.5639181114394239
-1.7475165,-2.413907,0.8410924415024891,0.5639181114394239
-1.7898025,-3.410891,0.8410924415024891,0.5639181114394239
-3.6650549999999997,-3.219162,0.8410924415024891,0.5639181114394239
-3.6650549999999997,-3.362293,0.8410924415024891,0.5639181114394239
-3.6650549999999997,-3.635117,0.8410924415024891,0.5639181114394239
-3.6650549999999997,-3.993262,0.8410924415024891,0.5639181114394239
-3.6650549999999997,-4.35463,0.8410924415024891,0.5639181114394239
-1.820247,-2.830684,0.8410924415024891,0.5639181114394239
-1.829802,-2.67535,0.8410924415024891,0.5639181114394239
-1.829802,-0.234045,0.8410924415024891,0.5639181114394239
-5.228954,-5.524041,0.8410924415024891,0.5639181114394239
-5.228954,-5.220081,0.8410924415024891,0.5639181114394239
-5.228954,-5.842047,0.8410924415024891,0.5639181114394239
-5.228954,-5.977379,0.8410924415024891,0.5639181114394239
-4.918247,-5.980235,0.8410924415024891,0.5639181114394239
-4.918247,-5.232345,0.8410924415024891,0.5639181114394239
-4.918247,-4.863616,0.8410924415024891,0.5639181114394239
-4.918247,-4.496936,0.8410924415024891,0.5639181114394239
-4.918247,-4.468591,0.8410924415024891,0.5639181114394239
-3.9840345,-5.375955,0.8410924415024891,0.5639181114394239
-3.9840345,-4.627586,0.8410924415024891,0.5639181114394239
-3.9840345,-3.918073,0.8410924415024891,0.5639181114394239
-3.9840345,-3.703546,0.8410924415024891,0.5639181114394239
-3.9840345,-3.528395,0.8410924415024891,0.5639181114394239
-6.8075185000000005,-5.998436,0.8410924415024891,0.5639181114394239
-6.8075185000000005,-6.860923,0.8410924415024891,0.5639181114394239
-5.476792,-5.883836,0.8410924415024891,0.5639181114394239
-5.476792,-5.6426,0.8410924415024891,0.5639181114394239
-5.476792,-6.145266,0.8410924415024891,0.5639181114394239
-4.7416135,-4.90524,0.8410924415024891,0.5639181114394239
-4.7416135,-4.789616,0.8410924415024891,0.5639181114394239
-4.7416135,-4.302038,0.8410924415024891,0.5639181114394239
-4.7416135,-4.348725,0.8410924415024891,0.5639181114394239
-4.7416135,-4.144626,0.8410924415024891,0.5639181114394239
-4.1324335,-4.330079,0.8410924415024891,0.5639181114394239
-4.1324335,-3.967902,0.8410924415024891,0.5639181114394239
-4.1324335,-3.3042,0.8410924415024891,0.5639181114394239
-4.1324335,-3.09582,0.8410924415024891,0.5639181114394239
-4.1324335,-2.735198,0.8410924415024891,0.5639181114394239
-5.413085000000001,-6.094222,0.8410924415024891,0.5639181114394239
-5.413085000000001,-5.878175,0.8410924415024891,0.5639181114394239
-5.413085000000001,-5.277141,0.8410924415024891,0.5639181114394239
-5.413085000000001,-6.236525,0.8410924415024891,0.5639181114394239
-5.413085000000001,-5.885528,0.8410924415024891,0.5639181114394239
-5.4126275,-5.322957,0.8410924415024891,0.5639181114394239
-5.4126275,-5.850838,0.8410924415024891,0.5639181114394239
-5.4126275,-5.412324,0.8410924415024891,0.5639181114394239
-2.6956055,-4.910896,0.8410924415024891,0.5639181114394239
-2.6956055,-2.886281,0.8410924415024891,0.5639181114394239
-2.6956055,-0.557327,0.8410924415024891,0.5639181114394239
-4.570858,-5.699777,0.8410924415024891,0.5639181114394239
-4.570858,-5.524617,0.8410924415024891,0.5639181114394239
-4.570858,-5.322957,0.8410924415024891,0.5639181114394239
-4.570858,-4.670396,0.8410924415024891,0.5639181114394239
-2.7260500000000003,-3.991532,0.8410924415024891,0.5639181114394239
-2.7260500000000003,-1.120721,0.8410924415024891,0.5639181114394239
-2.735605,-3.662639,0.8410924415024891,0.5639181114394239
-2.735605,-0.848584,0.8410924415024891,0.5639181114394239
-4.309759,-5.616874,0.8410924415024891,0.5639181114394239
-4.309759,-5.467544,0.8410924415024891,0.5639181114394239
-4.309759,-5.785292,0.8410924415024891,0.5639181114394239
-4.309759,-4.84339,0.8410924415024891,0.5639181114394239
-4.309759,-4.945214,0.8410924415024891,0.5639181114394239
-4.8881060000000005,-5.472361,0.8410924415024891,0.5639181114394239
-4.8881060000000005,-4.778082,0.8410924415024891,0.5639181114394239
-4.8881060000000005,-4.783768,0.8410924415024891,0.5639181114394239
-4.8881060000000005,-4.769292,0.8410924415024891,0.5639181114394239
-4.8881060000000005,-4.772124,0.8410924415024891,0.5639181114394239
-3.9538935000000004,-4.808863,0.8410924415024891,0.5639181114394239
-3.9538935000000004,-4.026678,0.8410924415024891,0.5639181114394239
-3.9538935000000004,-4.412684,0.8410924415024891,0.5639181114394239
-3.9538935000000004,-3.769067,0.8410924415024891,0.5639181114394239
-3.9538935000000004,-3.629939,0.8410924415024891,0.5639181114394239
-6.7773775,-5.67435,0.8410924415024891,0.5639181114394239
-6.7773775,-5.851712,0.8410924415024891,0.5639181114394239
-6.7773775,-6.004191,0.8410924415024891,0.5639181114394239
-6.7773775,-7.148982,0.8410924415024891,0.5639181114394239
-5.446651,-5.616308,0.8410924415024891,0.5639181114394239
-5.446651,-6.254325,0.8410924415024891,0.5639181114394239
-5.446651,-5.419051,0.8410924415024891,0.5639181114394239
-5.446651,-5.803795,0.8410924415024891,0.5639181114394239
-5.446651,-6.438322,0.8410924415024891,0.5639181114394239
-4.7114725,-4.626039,0.8410924415024891,0.5639181114394239
-4.7114725,-4.278142,0.8410924415024891,0.5639181114394239
-4.7114725,-4.114349,0.8410924415024891,0.5639181114394239
-4.1022925,-4.891131,0.8410924415024891,0.5639181114394239
-4.1022925,-4.071595,0.8410924415024891,0.5639181114394239
-4.1022925,-3.404113,0.8410924415024891,0.5639181114394239
-4.1022925,-2.823256,0.8410924415024891,0.5639181114394239
-4.1022925,-2.570028,0.8410924415024891,0.5639181114394239
-5.382944,-5.782743,0.8410924415024891,0.5639181114394239
-5.382944,-5.775344,0.8410924415024891,0.5639181114394239
-5.382944,-5.545395,0.8410924415024891,0.5639181114394239
-5.382944,-5.785009,0.8410924415024891,0.5639181114394239
-5.382944,-6.256004,0.8410924415024891,0.5639181114394239
-5.382486500000001,-5.687001,0.8410924415024891,0.5639181114394239
-5.382486500000001,-5.612909,0.8410924415024891,0.5639181114394239
-5.382486500000001,-5.557714,0.8410924415024891,0.5639181114394239
-5.382486500000001,-5.711834,0.8410924415024891,0.5639181114394239
-5.382486500000001,-5.371791,0.8410924415024891,0.5639181114394239
-2.6231785000000003,-4.871133,0.8410924415024891,0.5639181114394239
-2.6231785000000003,-4.066021,0.8410924415024891,0.5639181114394239
-2.6654645,-5.452088,0.8410924415024891,0.5639181114394239
-2.6654645,-3.635201,0.8410924415024891,0.5639181114394239
-4.540717,-5.017701,0.8410924415024891,0.5639181114394239
-4.540717,-5.381481,0.8410924415024891,0.5639181114394239
-4.540717,-4.718249,0.8410924415024891,0.5639181114394239
-4.540717,-4.71448,0.8410924415024891,0.5639181114394239
-2.6959090000000003,-3.907451,0.8410924415024891,0.5639181114394239
-2.6959090000000003,-1.555532,0.8410924415024891,0.5639181114394239
-2.705464,-3.738746,0.8410924415024891,0.5639181114394239
-5.2051425,-4.677671,0.8410924415024891,0.5639181114394239
-5.2051425,-4.560364,0.8410924415024891,0.5639181114394239
-5.2051425,-4.606311,0.8410924415024891,0.5639181114394239
-4.27093,-4.422214,0.8410924415024891,0.5639181114394239
-5.7636875,-5.356519,0.8410924415024891,0.5639181114394239
-5.7636875,-5.592059,0.8410924415024891,0.5639181114394239
-5.7636875,-6.433401,0.8410924415024891,0.5639181114394239
-5.028509,-4.898029,0.8410924415024891,0.5639181114394239
-5.028509,-4.369911,0.8410924415024891,0.5639181114394239
-4.419329,-4.43103,0.8410924415024891,0.5639181114394239
-4.419329,-3.194968,0.8410924415024891,0.5639181114394239
-4.419329,-2.928761,0.8410924415024891,0.5639181114394239
-4.419329,-2.726268,0.8410924415024891,0.5639181114394239
-2.982501,-2.884084,0.8410924415024891,0.5639181114394239
-4.8577535,-5.552973,0.8410924415024891,0.5639181114394239
-4.8577535,-5.5174,0.8410924415024891,0.5639181114394239
-4.8577535,-4.910779,0.8410924415024891,0.5639181114394239
-4.8577535,-5.11961,0.8410924415024891,0.5639181114394239
-3.0129455000000003,-1.493303,0.8410924415024891,0.5639181114394239
-3.0225005,-3.255665,0.8410924415024891,0.5639181114394239
-3.0225005,-0.636237,0.8410924415024891,0.5639181114394239
-3.0225005,-0.186422,0.8410924415024891,0.5639181114394239
-4.4644625,-5.615743,0.8410924415024891,0.5639181114394239
-4.4644625,-5.066755,0.8410924415024891,0.5639181114394239
-4.4644625,-4.980907,0.8410924415024891,0.5639181114394239
-4.4644625,-4.786788,0.8410924415024891,0.5639181114394239
-4.4644625,-4.613343,0.8410924415024891,0.5639181114394239
-3.5302499999999997,-4.957368,0.8410924415024891,0.5639181114394239
-3.5302499999999997,-4.741591,0.8410924415024891,0.5639181114394239
-3.5302499999999997,-4.15615,0.8410924415024891,0.5639181114394239
-3.5302499999999997,-3.881705,0.8410924415024891,0.5639181114394239
-3.5302499999999997,-3.890439,0.8410924415024891,0.5639181114394239
-6.353734,-5.392643,0.8410924415024891,0.5639181114394239
-6.353734,-7.157723,0.8410924415024891,0.5639181114394239
-5.0230075,-5.614327,0.8410924415024891,0.5639181114394239
-5.0230075,-5.777611,0.8410924415024891,0.5639181114394239
-4.287829,-4.897043,0.8410924415024891,0.5639181114394239
-4.287829,-4.702417,0.8410924415024891,0.5639181114394239
-4.287829,-4.406877,0.8410924415024891,0.5639181114394239
-4.287829,-4.361538,0.8410924415024891,0.5639181114394239
-4.287829,-4.164193,0.8410924415024891,0.5639181114394239
-3.678649,-5.07648,0.8410924415024891,0.5639181114394239
-3.678649,-4.542795,0.8410924415024891,0.5639181114394239
-3.678649,-3.842816,0.8410924415024891,0.5639181114394239
-3.678649,-3.340518,0.8410924415024891,0.5639181114394239
-3.678649,-2.672556,0.8410924415024891,0.5639181114394239
-4.958843,-5.755438,0.8410924415024891,0.5639181114394239
-4.958843,-5.513045,0.8410924415024891,0.5639181114394239
-4.958843,-5.309854,0.8410924415024891,0.5639181114394239
-4.958843,-5.605503,0.8410924415024891,0.5639181114394239
-4.958843,-5.887498,0.8410924415024891,0.5639181114394239
-3.6109964999999997,-5.395306,0.8410924415024891,0.5639181114394239
-3.6109964999999997,-5.526054,0.8410924415024891,0.5639181114394239
-3.6109964999999997,-5.100702,0.8410924415024891,0.5639181114394239
-3.6109964999999997,-3.879248,0.8410924415024891,0.5639181114394239
-3.6109964999999997,-2.807421,0.8410924415024891,0.5639181114394239
-2.241821,-3.570057,0.8410924415024891,0.5639181114394239
-2.241821,-2.609741,0.8410924415024891,0.5639181114394239
-2.241821,-0.553131,0.8410924415024891,0.5639181114394239
-2.241821,-0.474275,0.8410924415024891,0.5639181114394239
-4.1170735,-5.09642,0.8410924415024891,0.5639181114394239
-4.1170735,-5.114727,0.8410924415024891,0.5639181114394239
-4.1170735,-4.856475,0.8410924415024891,0.5639181114394239
-4.1170735,-4.937888,0.8410924415024891,0.5639181114394239
-4.1170735,-4.802458,0.8410924415024891,0.5639181114394239
-2.2722655,-3.778263,0.8410924415024891,0.5639181114394239
-2.2722655,-2.673103,0.8410924415024891,0.5639181114394239
-2.2818205,-3.281704,0.8410924415024891,0.5639181114394239
-3.3562459999999996,-4.774449,0.8410924415024891,0.5639181114394239
-3.3562459999999996,-4.256784,0.8410924415024891,0.5639181114394239
-3.3562459999999996,-4.641113,0.8410924415024891,0.5639181114394239
-3.3562459999999996,-4.448853,0.8410924415024891,0.5639181114394239
-3.3562459999999996,-4.658646,0.8410924415024891,0.5639181114394239
-3.914791,-4.301732,0.8410924415024891,0.5639181114394239
-3.914791,-5.465892,0.8410924415024891,0.5639181114394239
-3.1796125,-3.914747,0.8410924415024891,0.5639181114394239
-3.1796125,-4.037993,0.8410924415024891,0.5639181114394239
-2.5704325,-4.343374,0.8410924415024891,0.5639181114394239
-2.5704325,-3.931484,0.8410924415024891,0.5639181114394239
-2.5704325,-3.359289,0.8410924415024891,0.5639181114394239
-2.5704325,-2.995566,0.8410924415024891,0.5639181114394239
-2.5704325,-2.677699,0.8410924415024891,0.5639181114394239
-1.1336045,-2.727915,0.8410924415024891,0.5639181114394239
-1.1336045,-0.098503,0.8410924415024891,0.5639181114394239
-1.164049,-2.864605,0.8410924415024891,0.5639181114394239
-1.164049,-0.333625,0.8410924415024891,0.5639181114394239
-1.1736039999999999,-3.035909,0.8410924415024891,0.5639181114394239
-1.1736039999999999,-1.043221,0.8410924415024891,0.5639181114394239
-4.6581525,-4.903844,0.8410924415024891,0.5639181114394239
-4.6581525,-4.461682,0.8410924415024891,0.5639181114394239
-4.6581525,-4.590836,0.8410924415024891,0.5639181114394239
-3.72394,-5.238175,0.8410924415024891,0.5639181114394239
-3.72394,-4.177024,0.8410924415024891,0.5639181114394239
-3.72394,-4.026739,0.8410924415024891,0.5639181114394239
-5.2166975,-4.749538,0.8410924415024891,0.5639181114394239
-5.2166975,-5.819487,0.8410924415024891,0.5639181114394239
-4.4815190000000005,-4.261968,0.8410924415024891,0.5639181114394239
-4.4815190000000005,-3.839407,0.8410924415024891,0.5639181114394239
-4.4815190000000005,-4.029228,0.8410924415024891,0.5639181114394239
-3.872339,-3.726791,0.8410924415024891,0.5639181114394239
-3.872339,-3.22403,0.8410924415024891,0.5639181114394239
-3.872339,-2.537228,0.8410924415024891,0.5639181114394239
-2.435511,-4.992269,0.8410924415024891,0.5639181114394239
-2.435511,-2.536013,0.8410924415024891,0.5639181114394239
-2.435511,-0.335164,0.8410924415024891,0.5639181114394239
-4.3107635,-4.937129,0.8410924415024891,0.5639181114394239
-4.3107635,-4.975472,0.8410924415024891,0.5639181114394239
-2.4659555,-3.479462,0.8410924415024891,0.5639181114394239
-2.4659555,-0.790388,0.8410924415024891,0.5639181114394239
-2.4659555,-0.306428,0.8410924415024891,0.5639181114394239
-2.4755105,-3.332306,0.8410924415024891,0.5639181114394239
-2.4755105,-0.283835,0.8410924415024891,0.5639181114394239
-5.2974630000000005,-5.73143,0.8410924415024891,0.5639181114394239
-5.2974630000000005,-5.813731,0.8410924415024891,0.5639181114394239
-5.2974630000000005,-5.212189,0.8410924415024891,0.5639181114394239
-5.2974630000000005,-4.673475,0.8410924415024891,0.5639181114394239
-5.2974630000000005,-4.637914,0.8410924415024891,0.5639181114394239
-4.3632505,-4.68483,0.8410924415024891,0.5639181114394239
-4.3632505,-3.817899,0.8410924415024891,0.5639181114394239
-7.1867345,-7.556632,0.8410924415024891,0.5639181114394239
-7.1867345,-7.56501,0.8410924415024891,0.5639181114394239
-7.1867345,-6.420159,0.8410924415024891,0.5639181114394239
-7.1867345,-6.614888,0.8410924415024891,0.5639181114394239
-5.856008,-6.432304,0.8410924415024891,0.5639181114394239
-5.856008,-6.61819,0.8410924415024891,0.5639181114394239
-5.856008,-6.425698,0.8410924415024891,0.5639181114394239
-5.856008,-6.619562,0.8410924415024891,0.5639181114394239
-5.856008,-6.283578,0.8410924415024891,0.5639181114394239
-5.1208295,-5.914959,0.8410924415024891,0.5639181114394239
-5.1208295,-5.26025,0.8410924415024891,0.5639181114394239
-5.1208295,-4.853142,0.8410924415024891,0.5639181114394239
-5.1208295,-4.516978,0.8410924415024891,0.5639181114394239
-5.1208295,-4.216912,0.8410924415024891,0.5639181114394239
-4.5116495,-5.543304,0.8410924415024891,0.5639181114394239
-4.5116495,-5.208131,0.8410924415024891,0.5639181114394239
-4.5116495,-4.056968,0.8410924415024891,0.5639181114394239
-4.5116495,-3.257472,0.8410924415024891,0.5639181114394239
-4.5116495,-2.941647,0.8410924415024891,0.5639181114394239
-4.443997,-6.141018,0.8410924415024891,0.5639181114394239
-4.443997,-5.569058,0.8410924415024891,0.5639181114394239
-4.443997,-4.796477,0.8410924415024891,0.5639181114394239
-4.443997,-4.111994,0.8410924415024891,0.5639181114394239
-4.443997,-3.218791,0.8410924415024891,0.5639181114394239
-3.0748215,-3.720763,0.8410924415024891,0.5639181114394239
-3.0748215,-1.880013,0.8410924415024891,0.5639181114394239
-3.0748215,-1.030128,0.8410924415024891,0.5639181114394239
-4.950074,-5.807112,0.8410924415024891,0.5639181114394239
-4.950074,-5.520202,0.8410924415024891,0.5639181114394239
-4.950074,-5.053992,0.8410924415024891,0.5639181114394239
-3.1052660000000003,-3.779598,0.8410924415024891,0.5639181114394239
-3.1052660000000003,-1.220569,0.8410924415024891,0.5639181114394239
-3.114821,-3.805851,0.8410924415024891,0.5639181114394239
-3.114821,-1.470966,0.8410924415024891,0.5639181114394239
-3.114821,-0.708058,0.8410924415024891,0.5639181114394239
-5.003890999999999,-5.474619,0.8410924415024891,0.5639181114394239
-5.003890999999999,-5.25234,0.8410924415024891,0.5639181114394239
-5.003890999999999,-4.827876,0.8410924415024891,0.5639181114394239
-5.562436,-5.972791,0.8410924415024891,0.5639181114394239
-5.562436,-5.761248,0.8410924415024891,0.5639181114394239
-5.562436,-5.662708,0.8410924415024891,0.5639181114394239
-5.562436,-6.109877,0.8410924415024891,0.5639181114394239
-5.562436,-6.618739,0.8410924415024891,0.5639181114394239
-4.8272575,-5.054301,0.8410924415024891,0.5639181114394239
-4.8272575,-4.833139,0.8410924415024891,0.5639181114394239
-4.8272575,-4.677156,0.8410924415024891,0.5639181114394239
-4.8272575,-4.396999,0.8410924415024891,0.5639181114394239
-4.8272575,-4.133254,0.8410924415024891,0.5639181114394239
-4.2180775,-5.515601,0.8410924415024891,0.5639181114394239
-4.2180775,-4.583799,0.8410924415024891,0.5639181114394239
-4.2180775,-4.134568,0.8410924415024891,0.5639181114394239
-4.2180775,-3.621923,0.8410924415024891,0.5639181114394239
-4.2180775,-3.006205,0.8410924415024891,0.5639181114394239
-5.498729,-5.942449,0.8410924415024891,0.5639181114394239
-5.498729,-6.091924,0.8410924415024891,0.5639181114394239
-5.498729,-5.695253,0.8410924415024891,0.5639181114394239
-5.498729,-5.993552,0.8410924415024891,0.5639181114394239
-5.498729,-5.993271,0.8410924415024891,0.5639181114394239
-2.7812495,-3.550265,0.8410924415024891,0.5639181114394239
-2.7812495,-2.698801,0.8410924415024891,0.5639181114394239
-2.7812495,-0.388917,0.8410924415024891,0.5639181114394239
-2.7812495,-0.190676,0.8410924415024891,0.5639181114394239
-4.656502,-5.735722,0.8410924415024891,0.5639181114394239
-4.656502,-5.421036,0.8410924415024891,0.5639181114394239
-4.656502,-5.055451,0.8410924415024891,0.5639181114394239
-4.656502,-4.852414,0.8410924415024891,0.5639181114394239
-4.656502,-4.956458,0.8410924415024891,0.5639181114394239
-2.811694,-2.836056,0.8410924415024891,0.5639181114394239
-2.821249,-3.260468,0.8410924415024891,0.5639181114394239
-2.821249,-0.906135,0.8410924415024891,0.5639181114394239
-4.629571,-5.101366,0.8410924415024891,0.5639181114394239
-4.629571,-4.947374,0.8410924415024891,0.5639181114394239
-4.629571,-4.683926,0.8410924415024891,0.5639181114394239
-4.629571,-4.687375,0.8410924415024891,0.5639181114394239
-4.629571,-4.645348,0.8410924415024891,0.5639181114394239
-3.6953585,-5.201581,0.8410924415024891,0.5639181114394239
-3.6953585,-4.214225,0.8410924415024891,0.5639181114394239
-3.6953585,-3.774975,0.8410924415024891,0.5639181114394239
-3.6953585,-3.382374,0.8410924415024891,0.5639181114394239
-6.5188425,-5.303888,0.8410924415024891,0.5639181114394239
-4.4529375,-4.516223,0.8410924415024891,0.5639181114394239
-4.4529375,-4.365125,0.8410924415024891,0.5639181114394239
-4.4529375,-4.303583,0.8410924415024891,0.5639181114394239
-4.4529375,-4.161225,0.8410924415024891,0.5639181114394239
-4.4529375,-4.149346,0.8410924415024891,0.5639181114394239
-2.4069295,-3.919441,0.8410924415024891,0.5639181114394239
-2.4069295,-2.352785,0.8410924415024891,0.5639181114394239
-2.4069295,-0.384517,0.8410924415024891,0.5639181114394239
-4.282182,-5.442815,0.8410924415024891,0.5639181114394239
-4.282182,-5.108951,0.8410924415024891,0.5639181114394239
-4.282182,-4.669255,0.8410924415024891,0.5639181114394239
-4.282182,-4.613027,0.8410924415024891,0.5639181114394239
-2.437374,-3.393097,0.8410924415024891,0.5639181114394239
-2.437374,-2.713408,0.8410924415024891,0.5639181114394239
-2.437374,-1.3278,0.8410924415024891,0.5639181114394239
-2.437374,-0.64316,0.8410924415024891,0.5639181114394239
-2.446929,-3.669833,0.8410924415024891,0.5639181114394239
-3.999052,-4.985549,0.8410924415024891,0.5639181114394239
-3.999052,-4.815176,0.8410924415024891,0.5639181114394239
-3.999052,-5.171045,0.8410924415024891,0.5639181114394239
-3.999052,-4.736625,0.8410924415024891,0.5639181114394239
-3.999052,-4.496607,0.8410924415024891,0.5639181114394239
-3.0648394999999997,-4.621019,0.8410924415024891,0.5639181114394239
-3.0648394999999997,-4.599395,0.8410924415024891,0.5639181114394239
-3.0648394999999997,-4.145329,0.8410924415024891,0.5639181114394239
-3.0648394999999997,-3.800215,0.8410924415024891,0.5639181114394239
-3.0648394999999997,-3.780001,0.8410924415024891,0.5639181114394239
-5.8883235,-4.622674,0.8410924415024891,0.5639181114394239
-5.8883235,-7.152542,0.8410924415024891,0.5639181114394239
-4.5575969999999995,-4.972574,0.8410924415024891,0.5639181114394239
-4.5575969999999995,-5.328151,0.8410924415024891,0.5639181114394239
-4.5575969999999995,-5.513336,0.8410924415024891,0.5639181114394239
-4.5575969999999995,-6.003634,0.8410924415024891,0.5639181114394239
-4.5575969999999995,-6.436138,0.8410924415024891,0.5639181114394239
-3.8224185,-4.891802,0.8410924415024891,0.5639181114394239
-3.8224185,-4.584174,0.8410924415024891,0.5639181114394239
-3.8224185,-4.540458,0.8410924415024891,0.5639181114394239
-3.8224185,-4.465337,0.8410924415024891,0.5639181114394239
-3.8224185,-4.242346,0.8410924415024891,0.5639181114394239
-3.2132385,-4.799749,0.8410924415024891,0.5639181114394239
-3.2132385,-4.767495,0.8410924415024891,0.5639181114394239
-3.2132385,-4.044532,0.8410924415024891,0.5639181114394239
-3.2132385,-3.214602,0.8410924415024891,0.5639181114394239
-3.2132385,-2.941485,0.8410924415024891,0.5639181114394239
-4.49389,-4.859649,0.8410924415024891,0.5639181114394239
-4.49389,-5.438438,0.8410924415024891,0.5639181114394239
-4.49389,-6.11157,0.8410924415024891,0.5639181114394239
-4.4934325,-5.374787,0.8410924415024891,0.5639181114394239
-4.4934325,-5.523177,0.8410924415024891,0.5639181114394239
-4.4934325,-5.978522,0.8410924415024891,0.5639181114394239
-4.4934325,-5.627837,0.8410924415024891,0.5639181114394239
-4.4934325,-5.56354,0.8410924415024891,0.5639181114394239
-3.1455859999999998,-5.526341,0.8410924415024891,0.5639181114394239
-3.1455859999999998,-5.889465,0.8410924415024891,0.5639181114394239
-3.1455859999999998,-5.187181,0.8410924415024891,0.5639181114394239
-3.1455859999999998,-4.497609,0.8410924415024891,0.5639181114394239
-3.1455859999999998,-3.581587,0.8410924415024891,0.5639181114394239
-1.7764105,-2.978373,0.8410924415024891,0.5639181114394239
-1.7764105,-0.142689,0.8410924415024891,0.5639181114394239
-3.651663,-4.323718,0.8410924415024891,0.5639181114394239
-3.651663,-5.005466,0.8410924415024891,0.5639181114394239
-3.651663,-4.144152,0.8410924415024891,0.5639181114394239
-3.651663,-4.875404,0.8410924415024891,0.5639181114394239
-3.651663,-4.80075,0.8410924415024891,0.5639181114394239
-1.8068549999999999,-3.133491,0.8410924415024891,0.5639181114394239
